Mutation Probability,Crossover Probability,Best Fitnesses,ABF Curves,Running Times
0.5,0.7,"[np.float64(0.5786363636363635), np.float64(0.6662723942723939), np.float64(0.6843149350649348), np.float64(0.6125934343434346), np.float64(0.5587626262626258), np.float64(0.7031983849483845), np.float64(0.5380937950937947), np.float64(0.5794314574314573), np.float64(0.6760227272727269), np.float64(0.5465411255411255)]","[[np.float64(-3.653242923742924), np.float64(-1.7032429237429239), np.float64(-1.7032429237429239), np.float64(0.46584826284826275), np.float64(0.46584826284826275), np.float64(0.5019333444333445), np.float64(0.5019333444333445), np.float64(0.5380937950937947), np.float64(0.5019333444333445), np.float64(0.5397002442002441), np.float64(0.5397002442002441), np.float64(0.5380937950937947), np.float64(0.5397002442002441), np.float64(0.5397002442002441), np.float64(0.5397002442002441), np.float64(0.5397002442002441), np.float64(0.5397002442002441), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5388593351093349), np.float64(0.5388593351093349), np.float64(0.5579675324675324), np.float64(0.5587626262626258), np.float64(0.5766262348762347), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635)], [np.float64(-1.7365762570762573), np.float64(-1.521531052281052), np.float64(-1.7365762570762573), np.float64(-1.5971107503607502), np.float64(0.5130937950937947), np.float64(0.5454675324675324), np.float64(0.5454675324675324), np.float64(0.5454675324675324), np.float64(0.6226172438672442), np.float64(0.6226172438672442), np.float64(0.6392839105339108), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939)], [np.float64(-3.703242923742924), np.float64(-2.5798292818292814), np.float64(-2.496384837384838), np.float64(-0.6720797535797539), np.float64(0.3507500832500829), np.float64(0.2634237429237427), np.float64(0.46557326007326016), np.float64(0.44520151417210224), np.float64(0.44520151417210224), np.float64(0.44520151417210224), np.float64(0.44520151417210224), np.float64(0.5046835762276936), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5255937950937948), np.float64(0.5329675324675324), np.float64(0.5329675324675324), np.float64(0.5329675324675324), np.float64(0.5454675324675324), np.float64(0.5454675324675324), np.float64(0.5454675324675324), np.float64(0.5454675324675324), np.float64(0.5454675324675324), np.float64(0.5528412698412696), np.float64(0.5528412698412696), np.float64(0.5528412698412696), np.float64(0.5579675324675324), np.float64(0.5579675324675324), np.float64(0.6591576479076481), np.float64(0.6591576479076481), np.float64(0.6591576479076481), np.float64(0.6591576479076481), np.float64(0.6591576479076481), np.float64(0.6591576479076481), np.float64(0.6591576479076481), np.float64(0.6662723942723939), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.6843149350649348)], [np.float64(-2.781663558663559), np.float64(-1.811524891774892), np.float64(-0.811524891774892), np.float64(-0.7726197691197693), np.float64(0.35004831279831256), np.float64(0.4797604617604616), np.float64(0.4797604617604616), np.float64(0.4797604617604616), np.float64(0.4797604617604616), np.float64(0.4797604617604616), np.float64(0.4964271284271283), np.float64(0.5130937950937947), np.float64(0.4964271284271283), np.float64(0.4964271284271283), np.float64(0.4964271284271283), np.float64(0.4964271284271283), np.float64(0.4964271284271283), np.float64(0.5130937950937947), np.float64(0.4989033189033186), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5720508658008658), np.float64(0.5720508658008658), np.float64(0.5720508658008658), np.float64(0.5553841991341993), np.float64(0.5720508658008658), np.float64(0.583426767676768), np.float64(0.583426767676768), np.float64(0.583426767676768), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346), np.float64(0.6125934343434346)], [np.float64(-1.8438253968253968), np.float64(-0.7726197691197693), np.float64(-0.7726197691197693), np.float64(-0.6807464202464205), np.float64(0.22738023088023077), np.float64(0.5380937950937947), np.float64(0.46584826284826275), np.float64(0.46584826284826275), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258)], [np.float64(-1.9543403263403263), np.float64(-1.7981657231657233), np.float64(-1.0), np.float64(0.11161888111888113), np.float64(0.6018474858474854), np.float64(0.6018474858474854), np.float64(0.6018474858474854), np.float64(0.6226172438672442), np.float64(0.6226172438672442), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6851558441558434), np.float64(0.6851558441558434), np.float64(0.6851558441558434), np.float64(0.6851558441558434), np.float64(0.6851558441558434), np.float64(0.6851558441558434), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845)], [np.float64(-3.9100841935841935), np.float64(-2.6429569874569876), np.float64(-2.0), np.float64(-1.918914862914863), np.float64(-0.8879561272061273), np.float64(-0.6798829781329785), np.float64(0.34675707625707586), np.float64(0.36888514263514227), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947)], [np.float64(-3.0), np.float64(-2.5486778499278495), np.float64(-1.617262987012987), np.float64(0.17185209235209237), np.float64(-0.7142864357864359), np.float64(-0.6297629870129868), np.float64(0.29675707625707604), np.float64(0.31958691308691284), np.float64(0.35357034632034634), np.float64(0.35576803751803754), np.float64(0.46584826284826275), np.float64(0.46584826284826275), np.float64(0.5380937950937947), np.float64(0.46584826284826275), np.float64(0.46584826284826275), np.float64(0.4964271284271283), np.float64(0.46584826284826275), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5587626262626258), np.float64(0.5794314574314573)], [np.float64(-1.633201298701299), np.float64(-0.7367056554556556), np.float64(-0.7367056554556556), np.float64(0.08991580641580642), np.float64(0.36679870129870096), np.float64(0.36679870129870096), np.float64(0.36679870129870096), np.float64(0.36679870129870096), np.float64(0.36679870129870096), np.float64(0.4073412698412699), np.float64(0.5380937950937947), np.float64(0.5631468253968255), np.float64(0.5631468253968255), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.6354801587301585), np.float64(0.6354801587301585), np.float64(0.6354801587301585), np.float64(0.5786363636363635), np.float64(0.6191789321789318), np.float64(0.6191789321789318), np.float64(0.6191789321789318), np.float64(0.6191789321789318), np.float64(0.6760227272727269), np.float64(0.6760227272727269), np.float64(0.6760227272727269), np.float64(0.6760227272727269), np.float64(0.6760227272727269), np.float64(0.6760227272727269), np.float64(0.6760227272727269)], [np.float64(-1.631871905871906), np.float64(-1.631871905871906), np.float64(-1.631871905871906), np.float64(-0.716108303461245), np.float64(-0.6737438672438674), np.float64(0.25238023088023076), np.float64(0.25238023088023076), np.float64(0.26904689754689737), np.float64(0.3844848484848484), np.float64(0.3844848484848484), np.float64(0.4797604617604616), np.float64(0.5072002442002441), np.float64(0.47013561438561474), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5465411255411255), np.float64(0.5465411255411255), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947), np.float64(0.5380937950937947)]]","[75.51104307174683, 99.76927638053894, 86.0011842250824, 86.091787815094, 77.90213632583618, 95.1084349155426, 68.37714433670044, 94.97384333610535, 87.97835803031921, 77.51607704162598]"
0.5,0.8,"[np.float64(0.7031983849483845), np.float64(0.7660405982905981), np.float64(0.9031786546786542), np.float64(0.8662526640026637), np.float64(0.6662723942723939), np.float64(0.5786363636363635), np.float64(0.7395775890775887), np.float64(0.5337626262626258), np.float64(0.7469840159840154), np.float64(0.721040598290598)]","[[np.float64(-3.653242923742924), np.float64(-2.672948773448774), np.float64(-2.0), np.float64(-0.59265873015873), np.float64(0.2404645077145075), np.float64(0.2632943445443444), np.float64(0.36679870129870096), np.float64(0.36679870129870096), np.float64(0.471591353091353), np.float64(0.43466536241536224), np.float64(0.471591353091353), np.float64(0.471591353091353), np.float64(0.426591353091353), np.float64(0.5197002442002441), np.float64(0.5197002442002441), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5329675324675324), np.float64(0.5329675324675324), np.float64(0.5329675324675324), np.float64(0.5536363636363635), np.float64(0.5337626262626258), np.float64(0.5536363636363635), np.float64(0.5941789321789319), np.float64(0.5915622367828248), np.float64(0.5915622367828248), np.float64(0.5941789321789319), np.float64(0.6392839105339108), np.float64(0.6798264790764796), np.float64(0.6798264790764796), np.float64(0.6798264790764796), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.6843149350649348), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845), np.float64(0.7031983849483845)], [np.float64(-1.7365762570762573), np.float64(-1.7365762570762573), np.float64(-1.7057251082251086), np.float64(-0.7229255189255192), np.float64(0.3254610389610387), np.float64(0.29212770562770546), np.float64(0.3334653679653677), np.float64(0.3334653679653677), np.float64(0.3334653679653677), np.float64(0.34675707625707586), np.float64(0.38309992784992775), np.float64(0.39171497946497913), np.float64(0.44626010101010094), np.float64(0.42238419913419933), np.float64(0.42238419913419933), np.float64(0.42238419913419933), np.float64(0.46091083916083875), np.float64(0.46091083916083875), np.float64(0.46091083916083875), np.float64(0.46292676767676766), np.float64(0.46292676767676766), np.float64(0.49367357642357634), np.float64(0.49609343434343417), np.float64(0.49367357642357634), np.float64(0.5007161172161172), np.float64(0.5007161172161172), np.float64(0.5007161172161172), np.float64(0.5007161172161172), np.float64(0.531556249306249), np.float64(0.6115198412698415), np.float64(0.6115198412698415), np.float64(0.6552626262626258), np.float64(0.7276251803751805), np.float64(0.7091146076146073), np.float64(0.7276251803751805), np.float64(0.7276251803751805), np.float64(0.7441251803751803), np.float64(0.7471571484071481), np.float64(0.7441251803751803), np.float64(0.7471571484071481), np.float64(0.7471571484071481), np.float64(0.7471571484071481), np.float64(0.7471571484071481), np.float64(0.7482940115440117), np.float64(0.7660405982905981), np.float64(0.7660405982905981)], [np.float64(-3.703242923742924), np.float64(-2.703242923742924), np.float64(-2.0), np.float64(-0.6450707070707071), np.float64(-0.6045281385281387), np.float64(0.04565967365967366), np.float64(0.22448540348540347), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5465411255411255), np.float64(0.5465411255411255), np.float64(0.6428394660894666), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6825869408369413), np.float64(0.6825869408369413), np.float64(0.6825869408369413), np.float64(0.6825869408369413), np.float64(0.6952514430014434), np.float64(0.7763365800865804), np.float64(0.7596699134199136), np.float64(0.7596699134199136), np.float64(0.7771316738816734), np.float64(0.8619841269841273), np.float64(0.8619841269841273), np.float64(0.8826529581529577), np.float64(0.8619841269841273), np.float64(0.9025266955266948), np.float64(0.9025266955266948), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542), np.float64(0.9031786546786542)], [np.float64(-2.781663558663559), np.float64(-1.9543403263403263), np.float64(0.04565967365967366), np.float64(0.04565967365967366), np.float64(0.04565967365967366), np.float64(0.3270512265512263), np.float64(0.04565967365967366), np.float64(0.30638239538239526), np.float64(0.3083816461316459), np.float64(0.36679870129870096), np.float64(0.4384870129870128), np.float64(0.4384870129870128), np.float64(0.4498363580863581), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5148416305916307), np.float64(0.5148416305916307), np.float64(0.5148416305916307), np.float64(0.5148416305916307), np.float64(0.5148416305916307), np.float64(0.535510461760462), np.float64(0.5792800532800526), np.float64(0.5792800532800526), np.float64(0.6342485847485843), np.float64(0.6342485847485843), np.float64(0.6342485847485843), np.float64(0.6342485847485843), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6731320346320337), np.float64(0.6911745754245748), np.float64(0.6911745754245748), np.float64(0.6911745754245748), np.float64(0.6911745754245748), np.float64(0.7853581418581416), np.float64(0.7924006826506824), np.float64(0.8662526640026637)], [np.float64(-1.8438253968253968), np.float64(-1.7002850205350208), np.float64(-0.7726197691197693), np.float64(0.22028499278499272), np.float64(0.3700621878121876), np.float64(0.4169881784881783), np.float64(0.3084653679653676), np.float64(0.35004831279831256), np.float64(0.4797604617604616), np.float64(0.43680228105228147), np.float64(0.43680228105228147), np.float64(0.6226172438672442), np.float64(0.6392839105339108), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939), np.float64(0.6662723942723939)], [np.float64(-1.9543403263403263), np.float64(-1.7981657231657233), np.float64(0.04565967365967366), np.float64(0.04565967365967366), np.float64(0.1461376678876678), np.float64(0.29883730158730154), np.float64(0.41781818181818176), np.float64(0.39523701298701297), np.float64(0.41781818181818176), np.float64(0.41781818181818176), np.float64(0.41781818181818176), np.float64(0.44169408369408364), np.float64(0.4989033189033186), np.float64(0.4989033189033186), np.float64(0.4989033189033186), np.float64(0.4989033189033186), np.float64(0.4989033189033186), np.float64(0.4989033189033186), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5394458874458874), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635), np.float64(0.5786363636363635)], [np.float64(-3.9100841935841935), np.float64(-1.6665346320346324), np.float64(-0.7868102453102453), np.float64(-1.0), np.float64(-0.7312821067821069), np.float64(0.3517658730158729), np.float64(0.3517658730158729), np.float64(0.3674167499167495), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5040766455766451), np.float64(0.5130937950937947), np.float64(0.5631468253968255), np.float64(0.5631468253968255), np.float64(0.5631468253968255), np.float64(0.5631468253968255), np.float64(0.5631468253968255), np.float64(0.5631468253968255), np.float64(0.5631468253968255), np.float64(0.5631468253968255), np.float64(0.5631468253968255), np.float64(0.5773646353646348), np.float64(0.5945662670662669), np.float64(0.5945662670662669), np.float64(0.5945662670662669), np.float64(0.5945662670662669), np.float64(0.5945662670662669), np.float64(0.6498679653679652), np.float64(0.6498679653679652), np.float64(0.6498679653679652), np.float64(0.6498679653679652), np.float64(0.6939179154179149), np.float64(0.6939179154179149), np.float64(0.6939179154179149), np.float64(0.716747752247752), np.float64(0.6939179154179149), np.float64(0.716747752247752), np.float64(0.716747752247752), np.float64(0.7230155122655125), np.float64(0.716747752247752), np.float64(0.716747752247752), np.float64(0.716747752247752), np.float64(0.7395775890775887)], [np.float64(-3.0), np.float64(-1.5878473977003391), np.float64(-1.5878473977003391), np.float64(-0.6915346320346324), np.float64(-0.5541517371517373), np.float64(0.08991580641580642), np.float64(0.4458482628482628), np.float64(0.4797604617604616), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5337626262626258), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947), np.float64(0.5130937950937947)], [np.float64(-1.633201298701299), np.float64(-0.633201298701299), np.float64(-0.633201298701299), np.float64(-0.633201298701299), np.float64(0.3874675324675321), np.float64(0.34675707625707586), np.float64(0.5255937950937948), np.float64(0.5981635031635026), np.float64(0.5981635031635026), np.float64(0.5130937950937947), np.float64(0.5546759906759909), np.float64(0.6708263958263957), np.float64(0.6661821552630376), np.float64(0.6508263958263957), np.float64(0.6508263958263957), np.float64(0.6661821552630376), np.float64(0.6656360028860032), np.float64(0.7081005661005656), np.float64(0.7081005661005656), np.float64(0.7081005661005656), np.float64(0.7281005661005656), np.float64(0.7281005661005656), np.float64(0.7281005661005656), np.float64(0.7281005661005656), np.float64(0.7281005661005656), np.float64(0.7281005661005656), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7289414751914751), np.float64(0.7469840159840154), np.float64(0.7469840159840154), np.float64(0.7469840159840154)], [np.float64(-1.631871905871906), np.float64(-1.631871905871906), np.float64(-0.6679569874569877), np.float64(-0.6679569874569877), np.float64(0.16217027417027424), np.float64(0.35604653679653686), np.float64(0.35604653679653686), np.float64(0.33600774225774205), np.float64(0.5072002442002441), np.float64(0.5197002442002441), np.float64(0.5197002442002441), np.float64(0.5197002442002441), np.float64(0.5197002442002441), np.float64(0.595926767676768), np.float64(0.5072002442002441), np.float64(0.5227792207792208), np.float64(0.5072002442002441), np.float64(0.6092485847485843), np.float64(0.6092485847485843), np.float64(0.6217485847485843), np.float64(0.6217485847485843), np.float64(0.6217485847485843), np.float64(0.6217485847485843), np.float64(0.628132034632034), np.float64(0.628132034632034), np.float64(0.6406320346320339), np.float64(0.6406320346320339), np.float64(0.6406320346320339), np.float64(0.6531320346320338), np.float64(0.6586745754245747), np.float64(0.6586745754245747), np.float64(0.6531320346320338), np.float64(0.6586745754245747), np.float64(0.6586745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.721040598290598), np.float64(0.6711745754245747), np.float64(0.6711745754245747), np.float64(0.6711745754245747)]]","[96.66387510299683, 113.46340751647949, 103.79803276062012, 92.52795433998108, 104.55206680297852, 88.05536913871765, 103.80718159675598, 84.7988932132721, 97.10121273994446, 87.36888766288757]"
